x,original,kalman
1.2070000000,1.4218870055,1.5794181856
1.2080000000,1.2744497832,1.4819828103
1.2090000000,1.7075207529,1.5540406822
1.2100000000,1.8707313290,1.6552212366
1.2110000000,2.1586541644,1.8160647071
1.2120000000,1.3775109216,1.6759496908
1.2130000000,1.6698471348,1.6739999648
1.2140000000,1.8560596395,1.7321668194
1.2150000000,1.4204643456,1.6325799531
1.2160000000,1.6236147877,1.6297156424
1.2170000000,1.6190474012,1.6263072104
1.2180000000,1.8215750092,1.6886939728
1.2190000000,1.2801458696,1.5581655723
1.2200000000,1.8178103703,1.6411203576
1.2210000000,2.0385756271,1.7681046715
1.2220000000,2.2717358785,1.9290114909
1.2230000000,1.8785396400,1.9128860704
1.2240000000,1.9571116564,1.9270158509
1.2250000000,1.5942338965,1.8206942308
1.2260000000,1.5198667034,1.7245818375
1.2270000000,2.0382312438,1.8247907358
1.2280000000,1.8086233121,1.8196253515
1.2290000000,2.2164362826,1.9464038036
1.2300000000,1.8217971772,1.9065928156
1.2310000000,1.7623241879,1.8604999490
1.2320000000,1.8853072759,1.8684257249
1.2330000000,1.3496834759,1.7026910281
1.2340000000,2.0209400401,1.8043694698
1.2350000000,1.8219424070,1.8099839063
1.2360000000,1.7826760715,1.8012592348
1.2370000000,1.4522304335,1.6897468552
1.2380000000,1.8049611964,1.7265570706
1.2390000000,1.6615736198,1.7057952905
1.2400000000,1.6138413833,1.6764166290
1.2410000000,1.8980228921,1.7472183555
1.2420000000,2.1540287685,1.8771915755
1.2430000000,1.9958832021,1.9151127604
1.2440000000,2.1678294041,1.9958540465
1.2450000000,2.1620754457,2.0489606775
1.2460000000,1.5894940308,1.9021641412
1.2470000000,1.6469661543,1.8206300825
1.2480000000,1.9219383979,1.8529974151
1.2490000000,2.1464640863,1.9467580638
1.2500000000,1.3608750494,1.7595723392
1.2510000000,1.4419139844,1.6580826086
1.2520000000,2.0029769543,1.7682740571
1.2530000000,1.9627824641,1.8304181989
1.2540000000,1.1795132360,1.6224583944
1.2550000000,1.6435050289,1.6291826541
1.2560000000,1.4210625450,1.5626896641
1.2570000000,1.7629202809,1.6266620138
1.2580000000,1.6630990078,1.6383033910
1.2590000000,2.2011206762,1.8181197686
1.2600000000,1.8245183263,1.8201640652
1.2610000000,1.8060382232,1.8156509527
1.2620000000,1.3251383150,1.6589354288
1.2630000000,1.7980036551,1.7033668018
1.2640000000,1.8918270895,1.7635786097
1.2650000000,1.5205876982,1.6859446303
1.2660000000,1.6444994760,1.6727031793
1.2670000000,1.7151558971,1.6862665402
1.2680000000,1.8522641968,1.7393016869
1.2690000000,1.8030653710,1.7596737597
1.2700000000,1.5128837302,1.6808259874
1.2710000000,1.7741005126,1.7106265776
1.2720000000,2.0272122139,1.8117735818
1.2730000000,1.9533255889,1.8569985062
1.2740000000,1.5627861782,1.7629996251
1.2750000000,2.2330393315,1.9131741836
1.2760000000,1.9436141440,1.9228995484
1.2770000000,1.6913458846,1.8489196936
1.2780000000,2.0475032584,1.9123658212
1.2790000000,1.8957160547,1.9070463316
1.2800000000,1.5193202487,1.7831704281
1.2810000000,1.6403306379,1.7375340656
1.2820000000,1.5198627299,1.6679895222
1.2830000000,2.1382845164,1.8182456435
1.2840000000,1.6447797935,1.7628244587
1.2850000000,1.9742217032,1.8303644717
1.2860000000,1.9781379570,1.8775771170
1.2870000000,1.7563582921,1.8388485090
1.2880000000,1.5643766711,1.7511565831
1.2890000000,2.0558943375,1.8485182679
1.2900000000,1.9465027504,1.8798236581
1.2910000000,1.9510950676,1.9025943992
1.2920000000,1.8732287340,1.8932122645
1.2930000000,2.0745356317,1.9511438738
1.2940000000,1.8456453866,1.9174378092
1.2950000000,1.6906122978,1.8449685676
1.2960000000,2.1158872029,1.9315252689
1.2970000000,1.9931352943,1.9512092620
1.2980000000,1.9117235688,1.9385938458
1.2990000000,1.9894139676,1.9548305365
1.3000000000,1.3838795134,1.7724154838
1.3010000000,2.2470248991,1.9240500339
1.3020000000,2.0872430192,1.9761891068
1.3030000000,1.8020984750,1.9205683084
1.3040000000,2.0640106697,1.9663971884
1.3050000000,1.7495323322,1.8971103098
1.3060000000,2.1225709922,1.9691434976
1.3070000000,1.8260949884,1.9234404508
1.3080000000,1.8993696596,1.9157499932
1.3090000000,2.2917722236,2.0358865937
1.3100000000,1.5885019654,1.8929501819
1.3110000000,2.5543815799,2.1042731124
1.3120000000,1.9832116945,2.0655947949
1.3130000000,2.1977986520,2.1078330476
1.3140000000,1.8566011741,2.0275661357
1.3150000000,2.0467938307,2.0337092563
1.3160000000,1.8902301324,1.9878686309
1.3170000000,1.8316601739,1.9379610683
1.3180000000,1.8989381973,1.9254935207
1.3190000000,1.8169837792,1.8908253803
1.3200000000,2.1470489495,1.9726871057
1.3210000000,1.8905808605,1.9464547067
1.3220000000,2.0699625132,1.9859146291
1.3230000000,1.8294199993,1.9359156362
1.3240000000,1.9372034869,1.9363270959
1.3250000000,1.9975924283,1.9559009619
1.3260000000,1.7707877186,1.8967585124
1.3270000000,2.0437843019,1.9437322739
1.3280000000,2.2050194603,2.0272117913
1.3290000000,2.0930474789,2.0482458554
1.3300000000,2.1034163418,2.0658724587
1.3310000000,1.7954834651,1.9794849744
1.3320000000,1.7624690652,1.9101498355
1.3330000000,2.1895239554,1.9994080078
1.3340000000,2.0649057415,2.0203340979
1.3350000000,1.8913392809,1.9791211122
1.3360000000,2.1370015869,2.0295628733
1.3370000000,1.9666027465,2.0094475318
1.3380000000,2.0995017005,2.0382192395
1.3390000000,1.7745981374,1.9539940515
1.3400000000,2.0295439677,1.9781317470
1.3410000000,1.9023044281,1.9539054232
1.3420000000,2.0966047636,1.9994969129
1.3430000000,2.1837940346,2.0583786169
1.3440000000,1.8552702207,1.9934868358
1.3450000000,2.5139323425,2.1597657121
1.3460000000,2.2893546921,2.2011685289
1.3470000000,2.0583667974,2.1555443259
1.3480000000,2.0591265776,2.1247394969
1.3490000000,1.9247516829,2.0608447211
1.3500000000,2.2642347252,2.1258264740
1.3510000000,1.9511782379,2.0700275247
1.3520000000,2.1347290241,2.0906992232
1.3530000000,2.2561476240,2.1435588864
1.3540000000,2.5314771848,2.2674962015
1.3550000000,2.3477528097,2.2931376538
1.3560000000,2.0268113862,2.2080481834
1.3570000000,1.8988417606,2.1092587888
1.3580000000,2.1692840692,2.1284364665
1.3590000000,2.1820592287,2.1455685822
1.3600000000,2.0668248314,2.1204104778
1.3610000000,2.3552764692,2.1954485992
1.3620000000,2.2568647179,2.2150706405
1.3630000000,2.2857586172,2.2376549787
1.3640000000,2.2732376189,2.2490233954
1.3650000000,2.0432035240,2.1832653161
1.3660000000,2.8679236406,2.4020090950
1.3670000000,2.1455892558,2.3200846626
1.3680000000,2.2649897817,2.3024822148
1.3690000000,2.1320975278,2.2480454410
1.3700000000,2.0743687009,2.1925568782
1.3710000000,1.8698449846,2.0894525755
1.3720000000,2.0211118648,2.0676181732
1.3730000000,2.1360826920,2.0894921314
1.3740000000,2.0398394415,2.0736284274
1.3750000000,2.3523974491,2.1626932749
1.3760000000,2.0373514849,2.1226474070
1.3770000000,2.0605822157,2.1028179914
1.3780000000,1.8473573074,2.0212000027
1.3790000000,2.0096152987,2.0174987668
1.3800000000,2.1357940398,2.0552933194
1.3810000000,2.1994084094,2.1013371317
1.3820000000,2.3788687373,2.1900066330
1.3830000000,2.1233850700,2.1687214869
1.3840000000,2.0969078862,2.1457775193
1.3850000000,2.3563990925,2.2130697105
1.3860000000,2.1241648340,2.1846651940
1.3870000000,1.8004617152,2.0619147391
1.3880000000,2.4252467312,2.1779968929
1.3890000000,2.4549178903,2.2664713089
1.3900000000,2.1707720675,2.2358960381
1.3910000000,2.0574696227,2.1788899856
1.3920000000,2.1293623868,2.1630662474
1.3930000000,1.8162454526,2.0522593112
1.3940000000,2.1341107300,2.0784102949
1.3950000000,2.5782052260,2.2380914497
1.3960000000,2.9425318492,2.4631554700
1.3970000000,2.4848928340,2.4701004131
1.3980000000,1.8933625811,2.2858365134
1.3990000000,1.8163690079,2.1358447693
1.4000000000,1.8985791496,2.0600399826
1.4010000000,2.9560048234,2.3462947874
1.4020000000,2.5296818378,2.4048857298
1.4030000000,2.3495446480,2.3872046224
1.4040000000,2.3358407791,2.3707942162
1.4050000000,2.4623673213,2.4000512140
1.4060000000,2.7927843921,2.5255268511
1.4070000000,2.2008501777,2.4217948144
1.4080000000,2.8177783061,2.5483089051
1.4090000000,2.5495152281,2.5486943173
1.4100000000,2.2589801147,2.4561325573
1.4110000000,2.4933020994,2.4680079787
1.4120000000,2.3010338919,2.4146608690
1.4130000000,2.5685697178,2.4638337221
1.4140000000,2.3926409074,2.4410880915
1.4150000000,2.6651489309,2.5126740388
1.4160000000,1.8365328372,2.2966514239
1.4170000000,2.8922773157,2.4869499330
1.4180000000,2.3321616802,2.4374961162
1.4190000000,2.2236098915,2.3691608906
1.4200000000,2.5084445117,2.4136610808
1.4210000000,1.7875480214,2.2136221245
1.4220000000,2.6598654501,2.3561938977
1.4230000000,2.4498044289,2.3861018395
1.4240000000,2.1024406403,2.2954739739
1.4250000000,2.5350302184,2.3720106000
1.4260000000,2.2643046885,2.3375992779
1.4270000000,2.3720266120,2.3485985821
1.4280000000,2.7461982914,2.4756290436
1.4290000000,1.8370623844,2.2716112450
1.4300000000,2.1302314920,2.2264413547
1.4310000000,2.7292375019,2.3870813781
1.4320000000,2.8363103035,2.5306070306
1.4330000000,2.5184590494,2.5267258314
1.4340000000,2.1739181584,2.4140061275
1.4350000000,2.2541045355,2.3629186328
1.4360000000,2.4994431970,2.4065373226
1.4370000000,2.2637318687,2.3609119303
1.4380000000,2.3811373168,2.3673738067
1.4390000000,2.2459250005,2.3285717213
1.4400000000,2.5032919720,2.3843936788
1.4410000000,2.3964319229,2.3882398177
1.4420000000,2.3304193855,2.3697665743
1.4430000000,2.5773519713,2.4360887274
1.4440000000,3.2693557698,2.7023120028
1.4450000000,2.2568017598,2.5599744446
1.4460000000,2.6227732349,2.5800382402
1.4470000000,2.6475988430,2.6016234033
1.4480000000,2.5295018506,2.5785810471
1.4490000000,3.2190359756,2.7832021352
1.4500000000,2.4189352071,2.6668212755
1.4510000000,2.5343202909,2.6244880926
1.4520000000,2.4715889881,2.5756378461
1.4530000000,2.0555462061,2.4094720279
1.4540000000,2.3984674673,2.4059561440
1.4550000000,2.4191506524,2.4101717016
1.4560000000,2.7109228919,2.5062597057
1.4570000000,2.8591833973,2.6190164768
1.4580000000,2.5788966872,2.6061984710
1.4590000000,2.6912169108,2.6333612968
1.4600000000,2.8600801192,2.7057964520
1.4610000000,2.3414946946,2.5894044646
1.4620000000,2.5081943784,2.5634583824
1.4630000000,2.3013771769,2.4797251811
1.4640000000,2.7809756152,2.5759726903
1.4650000000,2.7191800096,2.6217264759
1.4660000000,2.6075871168,2.6172090448
1.4670000000,2.9719853072,2.7305576999
1.4680000000,2.7930793225,2.7505329423
1.4690000000,2.2759803587,2.5989165495
1.4700000000,2.6222018579,2.6063560506
1.4710000000,2.1027151124,2.4454461221
1.4720000000,2.6401911208,2.5076658533
1.4730000000,2.8014119035,2.6015157618
1.4740000000,2.7477696051,2.6482428915
1.4750000000,2.8780878494,2.7216768262
1.4760000000,2.7475579764,2.7299456815
1.4770000000,3.0568237648,2.8343810540
1.4780000000,2.2769557613,2.6562873821
1.4790000000,2.9450127783,2.7485332250
1.4800000000,2.7654805692,2.7539477887
1.4810000000,2.5481277320,2.6881896501
1.4820000000,2.5814617618,2.6540908000
1.4830000000,3.0637061619,2.7849601825
1.4840000000,2.4375464498,2.6739638066
1.4850000000,2.3268042871,2.5630486502
1.4860000000,2.8544251719,2.6561415100
1.4870000000,2.7357757759,2.6815841281
1.4880000000,2.5577718125,2.6420269171
1.4890000000,2.2968725256,2.5317523857
1.4900000000,2.7864236444,2.6131181582
1.4910000000,2.3382557358,2.5253014432
1.4920000000,2.5281008271,2.5261958277
1.4930000000,2.7826052985,2.6081169475
1.4940000000,2.7357479538,2.6488942048
1.4950000000,2.9192044555,2.7352565312
1.4960000000,2.1770420751,2.5569107269
1.4970000000,2.8265372181,2.6430545967
1.4980000000,2.4544728995,2.5828039993
1.4990000000,2.5036504820,2.5575149772
1.5000000000,2.7485179285,2.6185391492
1.5010000000,2.5996732302,2.6125116136
1.5020000000,3.0863218803,2.7638908410
1.5030000000,3.0169760700,2.8447498877
1.5040000000,2.7867547933,2.8262208409
1.5050000000,2.8397577281,2.8305457863
1.5060000000,3.1931266317,2.9463879538
1.5070000000,2.8696358352,2.9218661626
1.5080000000,2.8806848634,2.9087090115
1.5090000000,2.9328264942,2.9164143868
1.5100000000,2.6169788771,2.8207467339
1.5110000000,2.6970661387,2.7812316067
1.5120000000,2.7599381822,2.7744284993
1.5130000000,2.5177333056,2.6924160930
1.5140000000,2.7908970474,2.7238801026
1.5150000000,2.5741549387,2.6760439090
1.5160000000,2.6302253055,2.6614051700
1.5170000000,3.2573406656,2.8518025955
1.5180000000,2.6609200767,2.7908169009
1.5190000000,3.2980674000,2.9528800601
1.5200000000,2.5384962592,2.8204871930
1.5210000000,2.8468587524,2.8289127307
1.5220000000,2.9404329866,2.8645427104
1.5230000000,2.5020206060,2.7487193103
1.5240000000,2.5564404668,2.6872874992
1.5250000000,2.7513855766,2.7077664084
1.5260000000,2.7707183558,2.7278791367
1.5270000000,2.8818339859,2.7770666866
1.5280000000,2.8747652500,2.8082807275
1.5290000000,2.6655521060,2.7626798827
1.5300000000,3.2436780005,2.9163555807
1.5310000000,2.7780925050,2.8721814480
1.5320000000,2.9181860379,2.8868796084
1.5330000000,3.1560583349,2.9728804204
1.5340000000,2.4030217874,2.7908143790
1.5350000000,2.8911686144,2.8228768894
1.5360000000,2.8307198782,2.8253826722
1.5370000000,2.8617363234,2.8369974219
1.5380000000,2.9484476185,2.8726050181
1.5390000000,3.0002658416,2.9133918017
1.5400000000,2.6888721275,2.8416592598
1.5410000000,2.8364281699,2.8399879614
1.5420000000,2.9734068022,2.8826143932
1.5430000000,3.0161170274,2.9252675965
1.5440000000,3.1104201674,2.9844226109
1.5450000000,2.7364451068,2.9051954484
1.5460000000,2.8772363116,2.8962626902
1.5470000000,3.4542051438,3.0745215916
1.5480000000,2.9807805312,3.0445719465
1.5490000000,3.2215911844,3.1011284152
1.5500000000,2.4786545368,2.9022521530
1.5510000000,2.9071871711,2.9038288584
1.5520000000,2.9495150354,2.9184252880
1.5530000000,2.7279190408,2.8575598096
1.5540000000,2.9977488774,2.9023492840
1.5550000000,2.8791351526,2.8949325235
1.5560000000,2.6464203220,2.8155345287
1.5570000000,2.8506174179,2.8267432784
1.5580000000,3.1214805358,2.9209098709
1.5590000000,3.2225639872,3.0172863538
1.5600000000,3.0100710973,3.0149811274
1.5610000000,2.9743414774,3.0019970296
1.5620000000,2.7275813367,2.9143230417
1.5630000000,3.0568726552,2.9598666947
1.5640000000,2.4702682638,2.8034432538
1.5650000000,2.8681693552,2.8241228125
1.5660000000,3.2376338245,2.9562368293
1.5670000000,3.3933612778,3.0958951820
1.5680000000,2.7470602087,2.9844447292
1.5690000000,2.7861510905,2.9210912311
1.5700000000,3.2633644617,3.0304452508
1.5710000000,2.5485610197,2.8764864454
1.5720000000,3.2183636526,2.9857139382
1.5730000000,2.7805570313,2.9201676716
1.5740000000,3.0361654798,2.9572281995
1.5750000000,3.1754727798,3.0269558907
1.5760000000,3.1741520130,3.0739840723
1.5770000000,3.1046955693,3.0837961912
1.5780000000,3.0663034606,3.0782073802
1.5790000000,3.3446527808,3.1633349127
1.5800000000,3.2741577920,3.1987420852
1.5810000000,3.2317564836,3.2092899658
1.5820000000,3.3134309779,3.2425623262
1.5830000000,2.8701622376,3.1235829759
1.5840000000,2.5121766495,2.9282427229
1.5850000000,2.9655123537,2.9401501220
1.5860000000,2.5887302976,2.8278738265
1.5870000000,3.0129028710,2.8869893750
1.5880000000,3.1588201926,2.9738375124
1.5890000000,3.1062065096,3.0161285263
1.5900000000,2.9984227816,3.0104716586
1.5910000000,3.4754100497,3.1590163808
1.5920000000,3.5020657702,3.2686183781
1.5930000000,2.9274385113,3.1596136809
1.5940000000,3.5740018833,3.2920079542
1.5950000000,3.1362673612,3.2422498710
1.5960000000,3.2338656746,3.2395711760
1.5970000000,3.2373318415,3.2388557236
1.5980000000,2.8481962923,3.1140426347
1.5990000000,3.1009076483,3.1098460940
1.6000000000,3.1299999238,3.1162851085
1.6010000000,2.8551540716,3.0328554798
1.6020000000,2.9352101723,3.0016584538
1.6030000000,3.0182144221,3.0069479755
1.6040000000,3.1612950711,3.0562608455
1.6050000000,3.1764463046,3.0946593000
1.6060000000,2.7836911196,2.9953070355
1.6070000000,2.9929704895,2.9945605246
1.6080000000,3.0869748709,3.0240862933
1.6090000000,3.2513713931,3.0967023704
1.6100000000,3.2327832847,3.1401793170
1.6110000000,2.9519489133,3.0800409555
1.6120000000,3.3460161555,3.1650182621
1.6130000000,3.5848875998,3.2991637217
1.6140000000,3.2161624785,3.2726453768
1.6150000000,2.9454189826,3.1680987212
1.6160000000,3.2467488407,3.1932269110
1.6170000000,2.9502756076,3.1156055862
1.6180000000,3.1562727616,3.1285984781
1.6190000000,3.1923550312,3.1489682726
1.6200000000,3.1825852962,3.1597086879
1.6210000000,3.2822633221,3.1988640781
1.6220000000,3.1419502841,3.1806804996
1.6230000000,3.3941756070,3.2488907658
1.6240000000,3.1388928843,3.2137471746
1.6250000000,3.0609695108,3.1649357276
1.6260000000,3.8126783708,3.3718851920
1.6270000000,2.5359466381,3.1048083864
1.6280000000,3.4421330048,3.2125813574
1.6290000000,3.0148656273,3.1494124972
1.6300000000,3.3324260007,3.2078840938
1.6310000000,3.7611070754,3.3846351552
1.6320000000,2.4399336987,3.0828093260
1.6330000000,3.5128275800,3.2201972968
1.6340000000,3.4214587356,3.2844989873
1.6350000000,3.0237014708,3.2011759161
1.6360000000,3.7861744311,3.3880790490
1.6370000000,2.7146647602,3.1729276647
1.6380000000,3.2940892163,3.2116379742
1.6390000000,4.0126183522,3.4675458752
1.6400000000,3.4186804425,3.4519336946
1.6410000000,3.1289271081,3.3487352395
1.6420000000,3.0993470693,3.2690573786
1.6430000000,3.1381013358,3.2272177943
1.6440000000,2.9056705415,3.1244855866
1.6450000000,3.2841661583,3.1755024668
1.6460000000,3.6765634579,3.3355881193
1.6470000000,2.9463999314,3.2112450830
1.6480000000,3.3552847337,3.2572647929
1.6490000000,3.4272946717,3.3115882078
1.6500000000,3.1691604654,3.2660834918
1.6510000000,3.3156062839,3.2819056944
1.6520000000,3.3477726396,3.3029497451
1.6530000000,3.0491993237,3.2218781739
1.6540000000,3.1007724623,3.1831857049
1.6550000000,2.9293890278,3.1020993554
1.6560000000,3.3186652881,3.1712907298
1.6570000000,3.6770252404,3.3328695408
1.6580000000,3.2800311758,3.3159880348
1.6590000000,3.2412869382,3.2921215315
1.6600000000,3.3346532424,3.3057101301
1.6610000000,3.5084257185,3.3704764117
1.6620000000,3.6202815100,3.4502874784
1.6630000000,3.2533577386,3.3873697369
1.6640000000,3.2190624332,3.3335966733
1.6650000000,3.7998166232,3.4825508450
1.6660000000,2.9377023230,3.3084753677
1.6670000000,3.2735048242,3.2973025117
1.6680000000,4.0289316749,3.5310531611
1.6690000000,3.3486654410,3.4727814981
1.6700000000,3.6779811247,3.5383414134
1.6710000000,3.8442007510,3.6360614366
1.6720000000,3.6950851364,3.6549191159
1.6730000000,3.1711546629,3.5003595922
1.6740000000,3.3013922747,3.4367908582
1.6750000000,3.2732226406,3.3845319011
1.6760000000,3.3328880511,3.3680320346
1.6770000000,3.6807932979,3.4679571771
1.6780000000,3.5994123563,3.5099562322
1.6790000000,3.8042368152,3.6039769203
1.6800000000,3.3735571408,3.5303593340
1.6810000000,3.4711170185,3.5114318084
1.6820000000,3.8625038885,3.6235970019
1.6830000000,4.2332215667,3.8183679939
1.6840000000,3.5744596631,3.7404409052
1.6850000000,3.3614822050,3.6193661221
1.6860000000,3.3794782813,3.5427235532
1.6870000000,3.4282384362,3.5061463201
1.6880000000,3.4268320612,3.4808059422
1.6890000000,3.2305370814,3.4008467064
1.6900000000,3.3290747978,3.3779160592
1.6910000000,3.2221876964,3.3281618835
1.6920000000,3.5046601960,3.3845519199
1.6930000000,3.6909539005,3.4824453139
1.6940000000,3.3483198208,3.4395931114
1.6950000000,3.3036659239,3.3961652794
1.6960000000,3.7788615900,3.5184342042
1.6970000000,3.6737029821,3.5680415456
1.6980000000,3.4886718847,3.5426834670
1.6990000000,3.2885451751,3.4614879738
1.7000000000,4.1913669391,3.6946794465
1.7010000000,3.7890448503,3.7248285652
1.7020000000,3.6835159335,3.7116294542
1.7030000000,3.5149968969,3.6488066606
1.7040000000,4.0448613522,3.7753434992
1.7050000000,3.8597643211,3.8023153900
1.7060000000,3.3250872724,3.6498441820
1.7070000000,3.5471056136,3.6170198930
1.7080000000,4.0588201485,3.7581721349
1.7090000000,4.0244110565,3.8432336987
1.7100000000,3.5398019823,3.7462892844
1.7110000000,3.5413296113,3.6808060326
1.7120000000,3.5198005814,3.6293658623
1.7130000000,3.1539852159,3.4774849090
1.7140000000,3.8985783896,3.6120214741
1.7150000000,3.8162441862,3.6772692717
1.7160000000,3.8717880559,3.7394167289
1.7170000000,3.4771512816,3.6556246636
1.7180000000,3.4046553147,3.5754416266
1.7190000000,3.9949013187,3.7094562071
1.7200000000,3.5036947556,3.6437167925
1.7210000000,3.5122454028,3.6017125583
1.7220000000,3.2004099733,3.4734990527
1.7230000000,3.1372997801,3.3660856222
1.7240000000,3.5665175757,3.4301222976
1.7250000000,3.2537547439,3.3737740378
1.7260000000,3.5906403014,3.4430613660
1.7270000000,3.4329121546,3.4398187605
1.7280000000,3.6805137333,3.5167192027
1.7290000000,3.3293817000,3.4568661171
1.7300000000,3.9459830703,3.6131357291
1.7310000000,3.6463274910,3.6237402761
1.7320000000,3.5700985883,3.6066021138
1.7330000000,3.4281763334,3.5495962642
1.7340000000,3.8544558074,3.6469968597
1.7350000000,3.7870417297,3.6917402638
1.7360000000,3.6547916260,3.6799354199
1.7370000000,3.9807516906,3.7760442167
1.7380000000,3.4918387063,3.6852424473
1.7390000000,3.6661648347,3.6791472770
1.7400000000,3.6597087232,3.6729367884
1.7410000000,3.5956862369,3.6482557512
1.7420000000,3.5455640291,3.6154464293
1.7430000000,4.0440174259,3.7523720110
1.7440000000,3.3979359014,3.6391320324
1.7450000000,3.5886888271,3.6230157640
1.7460000000,3.6962871459,3.6464254829
1.7470000000,3.4118137730,3.5714686027
1.7480000000,3.5756968290,3.5728194929
1.7490000000,3.7673991462,3.6349863974
1.7500000000,3.8705975247,3.7102625848
1.7510000000,3.8387718792,3.7513204493
1.7520000000,3.3937759521,3.6370873615
1.7530000000,4.1689166644,3.8070032850
1.7540000000,3.1623139973,3.6010293474
1.7550000000,3.6676733993,3.6223216785
1.7560000000,3.9585835352,3.7297551042
1.7570000000,3.7472707045,3.7353512220
1.7580000000,3.3409996793,3.6093585281
1.7590000000,3.5012097371,3.5748057090
1.7600000000,3.7534388380,3.6318778051
1.7610000000,4.0466363120,3.7643903882
1.7620000000,3.3714504729,3.6388486999
1.7630000000,3.7228164591,3.6656758403
1.7640000000,4.0499417306,3.7884462353
1.7650000000,4.0872319815,3.8839062931
1.7660000000,3.5018711608,3.7618486104
1.7670000000,3.7840561409,3.7689437686
1.7680000000,4.0700050312,3.8651308387
1.7690000000,3.5494069556,3.7642591589
1.7700000000,3.7164826516,3.7489948827
1.7710000000,3.5567073514,3.6875602960
1.7720000000,3.8771535769,3.7481340877
1.7730000000,3.3794718529,3.6303489568
1.7740000000,3.6418059734,3.6340093973
1.7750000000,3.3870148411,3.5550962801
1.7760000000,3.8720820505,3.6563711245
1.7770000000,4.0845927306,3.7931850783
1.7780000000,4.0960254846,3.8899405730
1.7790000000,4.0031471271,3.9261093137
1.7800000000,3.9557569960,3.9355815509
1.7810000000,3.9453449601,3.9387008952
1.7820000000,4.1857136568,4.0176198289
1.7830000000,3.7914455297,3.9453586453
1.7840000000,3.5958666427,3.8336982760
1.7850000000,3.6583964565,3.7776905111
1.7860000000,4.3199240894,3.9509305313
1.7870000000,3.5969410396,3.8378332442
1.7880000000,3.7095429667,3.7968453542
1.7890000000,3.6575953548,3.7523559060
1.7900000000,3.8186048066,3.7735219889
1.7910000000,3.8475536072,3.7971745983
1.7920000000,3.8893339987,3.8266189135
1.7930000000,3.4819393812,3.7164960965
1.7940000000,4.2435646634,3.8848909965
1.7950000000,3.5816392569,3.7880040835
1.7960000000,3.9558027220,3.8416146320
1.7970000000,4.2477540142,3.9713734621
1.7980000000,3.9498191400,3.9644869997
1.7990000000,3.7496335131,3.8958427404
1.8000000000,4.1383798997,3.9733317489
1.8010000000,3.8341607530,3.9288675418
1.8020000000,3.6253137083,3.8318841118
1.8030000000,3.8327131046,3.8321489695
1.8040000000,4.3782552654,4.0066262972
1.8050000000,3.5259213655,3.8530442702
1.8060000000,4.0151148157,3.9048247310
1.8070000000,4.1514323872,3.9836142363
1.8080000000,3.8884289059,3.9532031566
1.8090000000,3.7275939014,3.8811225007
1.8100000000,4.0139375659,3.9235560303
1.8110000000,4.1694382551,4.0021137650
1.8120000000,3.8729869776,3.9608586156
1.8130000000,3.9690038003,3.9634609479
1.8140000000,3.9548596114,3.9607128781
1.8150000000,4.2387984605,4.0495593713
1.8160000000,3.7979611308,3.9691754076
1.8170000000,4.2404784182,4.0558549142
1.8180000000,3.9441910019,4.0201790373
1.8190000000,3.8029644679,3.9507804277
1.8200000000,3.6139925207,3.8431789324
1.8210000000,4.4182889316,4.0269227503
1.8220000000,4.4158635235,4.1511867393
1.8230000000,3.9490796798,4.0866148786
1.8240000000,3.8133600991,3.9993117948
1.8250000000,4.1327064854,4.0419305109
1.8260000000,3.4743486078,3.8605918696
1.8270000000,4.0992589549,3.9368444152
1.8280000000,3.8791983628,3.9184268850
1.8290000000,4.5177180722,4.1098964316
1.8300000000,3.6206428510,3.9535831681
1.8310000000,3.8454104345,3.9190226995
1.8320000000,4.0426632921,3.9585250461
1.8330000000,4.0854092219,3.9990636960
1.8340000000,4.0295361827,4.0087994527
1.8350000000,3.6034778528,3.8793018986
1.8360000000,4.1784017256,3.9748623031
1.8370000000,3.5019440633,3.8237680723
1.8380000000,3.9184787138,3.8540274920
1.8390000000,4.1321669821,3.9428912084
1.8400000000,4.4579089439,4.1074359479
1.8410000000,4.3376184298,4.1809777192
1.8420000000,4.4010074915,4.2512757674
1.8430000000,3.7487837795,4.0907329209
1.8440000000,4.2014801420,4.1261159211
1.8450000000,3.9993663266,4.0856202690
1.8460000000,4.0224848865,4.0654489344
1.8470000000,3.8762607293,4.0050045618
1.8480000000,4.0327744457,4.0138768549
1.8490000000,3.7698722552,3.9359190089
1.8500000000,3.9768374542,3.9489921799
1.8510000000,3.7077823656,3.8719272493
1.8520000000,3.7810549087,3.8428941411
1.8530000000,3.8487334224,3.8447597527
1.8540000000,4.0833135584,3.9209761062
1.8550000000,3.9588546399,3.9330780457
1.8560000000,3.9148117126,3.9272420738
1.8570000000,4.2183796677,4.0202585978
1.8580000000,4.2549229102,4.0952322841
1.8590000000,4.0679904731,4.0865287068
1.8600000000,4.3464538075,4.1695730469
1.8610000000,4.5932992902,4.3049507622
1.8620000000,4.1095258295,4.2425137965
1.8630000000,3.9561335487,4.1510172129
1.8640000000,4.3947633471,4.2288924809
1.8650000000,4.1046713933,4.1892046700
1.8660000000,4.1847116435,4.1877691779
1.8670000000,4.4226354283,4.2628073821
1.8680000000,4.0601481449,4.1980591043
1.8690000000,4.3072850523,4.2329560679
1.8700000000,4.2142325404,4.2269740254
1.8710000000,4.0107530244,4.1578928544
1.8720000000,3.9207069935,4.0821135501
